"Final_EA_code","interview__id","Community_groups_id","s6bq01","s6bq02","s6bq03","s6bq04","s6bq05"
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",301,2,,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",303,2,,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",306,1,3,2014,1,30
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",311,2,,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",308,2,,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",313,2,,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",304,1,1,2017,2,8
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",312,1,1,2016,4,4
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",302,2,,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",307,1,1,2015,3,30
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",309,2,,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",310,2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",309,2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",310,2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",308,2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",311,2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",303,2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",312,2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",307,2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",301,2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",306,2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",305,2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",313,2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",302,2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",304,2,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",303,2,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",308,2,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",311,2,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",306,2,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",304,2,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",312,1,6,2014,1,35
"303405071314","41d507da42f24faaa7e7d79bf789ee25",302,1,3,2016,9,20
"303405071314","41d507da42f24faaa7e7d79bf789ee25",301,2,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",310,2,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",307,1,1,2016,2,0
"303405071314","41d507da42f24faaa7e7d79bf789ee25",313,2,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",309,2,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",305,2,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",310,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",301,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",313,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",306,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",311,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",305,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",302,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",308,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",307,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",309,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",303,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",304,,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",312,,,,,
"202205030602","4582b29c263744c49916b533238ce553",301,2,,,,
"202205030602","4582b29c263744c49916b533238ce553",304,2,,,,
"202205030602","4582b29c263744c49916b533238ce553",305,2,,,,
"202205030602","4582b29c263744c49916b533238ce553",308,2,,,,
"202205030602","4582b29c263744c49916b533238ce553",310,2,,,,
"202205030602","4582b29c263744c49916b533238ce553",309,2,,,,
"202205030602","4582b29c263744c49916b533238ce553",312,2,,,,
"202205030602","4582b29c263744c49916b533238ce553",302,2,,,,
"202205030602","4582b29c263744c49916b533238ce553",313,2,,,,
"202205030602","4582b29c263744c49916b533238ce553",306,2,,,,
"202205030602","4582b29c263744c49916b533238ce553",307,2,,,,
"202205030602","4582b29c263744c49916b533238ce553",311,2,,,,
"202205030602","4582b29c263744c49916b533238ce553",303,2,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",304,1,10,2014,2,24
"229104021009","45e2495043be477d9602ba8645c8bf4a",309,2,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",305,2,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",307,2,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",302,1,3,2018,1,16
"229104021009","45e2495043be477d9602ba8645c8bf4a",306,1,2,2008,1,37
"229104021009","45e2495043be477d9602ba8645c8bf4a",312,2,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",310,2,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",303,2,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",308,2,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",311,2,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",313,2,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",301,2,,,,
"411302020404","468987393fd44482ae5a32350511eae9",307,2,,,,
"411302020404","468987393fd44482ae5a32350511eae9",310,2,,,,
"411302020404","468987393fd44482ae5a32350511eae9",303,2,,,,
"411302020404","468987393fd44482ae5a32350511eae9",312,2,,,,
"411302020404","468987393fd44482ae5a32350511eae9",311,2,,,,
"411302020404","468987393fd44482ae5a32350511eae9",305,2,,,,
"411302020404","468987393fd44482ae5a32350511eae9",308,2,,,,
"411302020404","468987393fd44482ae5a32350511eae9",313,2,,,,
"411302020404","468987393fd44482ae5a32350511eae9",302,1,3,2016,3,30
"411302020404","468987393fd44482ae5a32350511eae9",309,2,,,,
"411302020404","468987393fd44482ae5a32350511eae9",301,2,,,,
"411302020404","468987393fd44482ae5a32350511eae9",306,2,,,,
"411302020404","468987393fd44482ae5a32350511eae9",304,2,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",304,2,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",306,1,1,2018,2,20
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",301,2,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",305,2,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",312,1,5,2009,2,40
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",309,2,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",308,2,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",302,2,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",307,2,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",313,2,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",303,2,,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",310,1,1,2009,2,1
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",311,2,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",302,2,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",311,2,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",312,2,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",309,2,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",307,2,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",305,2,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",301,2,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",303,2,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",304,1,20,2009,1,20
"405203030403","481f3d44d4074b55b71c4bd5c9624349",306,1,3,2017,1,15
"405203030403","481f3d44d4074b55b71c4bd5c9624349",308,2,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",310,2,,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",313,2,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",302,2,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",304,1,2,2009,1,50
"124101050312","49123f99dd9b4867a7ae5242708194e8",310,2,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",307,2,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",301,2,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",303,2,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",309,2,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",312,2,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",306,2,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",308,2,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",313,2,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",311,2,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",305,2,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",301,2,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",310,2,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",306,1,1,2018,4,20
"317107051210","4936d20fd0be487bb99a45cce8212c35",308,2,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",305,2,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",307,2,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",311,2,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",302,1,10,2000,4,10
"317107051210","4936d20fd0be487bb99a45cce8212c35",313,1,3,2000,4,10
"317107051210","4936d20fd0be487bb99a45cce8212c35",312,1,7,2003,4,6
"317107051210","4936d20fd0be487bb99a45cce8212c35",303,2,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",309,2,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",304,1,3,2015,4,80
"104208040401","49d2684cbd464eefb0be494729d22b00",311,2,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",304,2,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",312,2,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",303,2,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",313,2,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",305,2,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",307,2,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",306,1,1,2015,1,30
"104208040401","49d2684cbd464eefb0be494729d22b00",302,2,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",309,2,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",301,2,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",310,2,,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",308,2,,,,
"102103041252","4af38353df164c5899db4e345313f601",313,2,,,,
"102103041252","4af38353df164c5899db4e345313f601",306,1,2,2016,1,30
"102103041252","4af38353df164c5899db4e345313f601",304,2,,,,
"102103041252","4af38353df164c5899db4e345313f601",305,2,,,,
"102103041252","4af38353df164c5899db4e345313f601",301,2,,,,
"102103041252","4af38353df164c5899db4e345313f601",312,2,,,,
"102103041252","4af38353df164c5899db4e345313f601",310,2,,,,
"102103041252","4af38353df164c5899db4e345313f601",308,2,,,,
"102103041252","4af38353df164c5899db4e345313f601",303,2,,,,
"102103041252","4af38353df164c5899db4e345313f601",309,2,,,,
"102103041252","4af38353df164c5899db4e345313f601",311,2,,,,
"102103041252","4af38353df164c5899db4e345313f601",302,2,,,,
"102103041252","4af38353df164c5899db4e345313f601",307,1,1,2015,2,12
"102102020513","4b07af9a7bac48378ebe933289a62249",309,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",302,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",304,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",305,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",313,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",307,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",306,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",303,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",310,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",301,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",311,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",312,,,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",308,,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",311,2,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",305,2,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",307,2,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",306,1,4,2017,1,15
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",303,2,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",312,2,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",313,2,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",309,2,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",301,2,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",308,2,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",304,2,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",302,2,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",310,2,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",311,2,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",304,1,2,2016,1,22
"201203010310","4dd40973252a4df3b81cc3878d136268",308,2,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",313,2,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",307,1,1,2018,2,6
"201203010310","4dd40973252a4df3b81cc3878d136268",302,2,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",312,2,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",301,2,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",306,1,1,2015,1,11
"201203010310","4dd40973252a4df3b81cc3878d136268",303,2,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",309,2,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",310,2,,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",305,2,,,,
"212305020404","4e6fd738620241a78230c9437484db77",303,2,,,,
"212305020404","4e6fd738620241a78230c9437484db77",311,2,,,,
"212305020404","4e6fd738620241a78230c9437484db77",306,1,3,2013,1,30
"212305020404","4e6fd738620241a78230c9437484db77",313,2,,,,
"212305020404","4e6fd738620241a78230c9437484db77",305,2,,,,
"212305020404","4e6fd738620241a78230c9437484db77",308,2,,,,
"212305020404","4e6fd738620241a78230c9437484db77",309,2,,,,
"212305020404","4e6fd738620241a78230c9437484db77",307,2,,,,
"212305020404","4e6fd738620241a78230c9437484db77",310,2,,,,
"212305020404","4e6fd738620241a78230c9437484db77",312,2,,,,
"212305020404","4e6fd738620241a78230c9437484db77",302,2,,,,
"212305020404","4e6fd738620241a78230c9437484db77",301,2,,,,
"212305020404","4e6fd738620241a78230c9437484db77",304,2,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",302,2,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",306,1,4,1980,2,40
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",312,2,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",309,2,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",303,2,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",313,2,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",307,2,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",310,2,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",308,2,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",301,2,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",304,2,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",305,2,,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",311,2,,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",310,2,,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",306,2,,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",308,2,,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",302,1,8,2014,4,17
"317103020201","51986b54676d4e3085ac48d351aad29f",313,2,,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",301,2,,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",307,1,1,2017,3,12
"317103020201","51986b54676d4e3085ac48d351aad29f",303,2,,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",304,1,2,2014,3,25
"317103020201","51986b54676d4e3085ac48d351aad29f",305,1,1,2015,9,9
"317103020201","51986b54676d4e3085ac48d351aad29f",311,2,,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",312,1,1,2000,3,4
"317103020201","51986b54676d4e3085ac48d351aad29f",309,2,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",307,1,1,2006,3,8
"417201010905","527a88628b1c4245adb71c4662a1af4e",306,1,6,2001,2,32
"417201010905","527a88628b1c4245adb71c4662a1af4e",301,2,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",312,1,1,1998,2,5
"417201010905","527a88628b1c4245adb71c4662a1af4e",309,1,1,2014,2,8
"417201010905","527a88628b1c4245adb71c4662a1af4e",310,1,1,2008,2,0
"417201010905","527a88628b1c4245adb71c4662a1af4e",302,2,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",304,2,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",305,2,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",311,2,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",308,2,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",303,2,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",313,2,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",304,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",306,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",303,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",311,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",307,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",305,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",312,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",308,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",310,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",309,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",301,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",302,,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",313,,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",313,2,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",301,2,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",307,2,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",310,2,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",312,2,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",302,2,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",311,2,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",305,2,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",304,2,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",306,1,6,2007,1,20
"116102050101","53fa8063d7db4987a04f9cae08506685",308,2,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",309,2,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",303,2,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",305,2,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",308,2,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",301,2,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",313,2,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",302,1,57,2003,2,21
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",303,1,1,2015,1,2
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",306,1,3,2000,1,59
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",304,1,8,2000,2,77
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",311,2,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",309,2,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",310,2,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",307,2,,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",312,2,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",305,2,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",306,2,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",311,2,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",310,2,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",312,2,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",301,2,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",302,1,1,2017,2,8
"115303050716","559f5482d2fa4c78972662ac4ceb915d",304,1,1,2015,2,10
"115303050716","559f5482d2fa4c78972662ac4ceb915d",313,2,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",309,2,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",308,2,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",303,2,,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",307,2,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",301,2,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",311,1,1,2010,2,4
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",305,2,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",308,2,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",306,1,16,2005,2,30
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",304,1,2,2014,2,40
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",313,2,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",312,2,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",303,2,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",310,2,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",302,2,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",307,2,,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",309,2,,,,
"303405070316","56225232b3034646ba8e9436724fa544",309,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",310,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",304,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",302,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",305,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",306,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",308,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",313,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",307,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",311,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",303,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",301,,,,,
"303405070316","56225232b3034646ba8e9436724fa544",312,,,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",309,2,,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",307,2,,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",301,2,,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",304,1,10,2014,5,20
"323106040915","57061e3264f84996a2ba50e00b820c3d",302,2,,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",303,2,,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",312,1,6,2000,5,3
"323106040915","57061e3264f84996a2ba50e00b820c3d",311,2,,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",313,2,,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",305,2,,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",306,2,,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",308,2,,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",310,2,,,,
"419204020202","58cf916082f84b129b54810c4162440b",303,2,,,,
"419204020202","58cf916082f84b129b54810c4162440b",301,2,,,,
"419204020202","58cf916082f84b129b54810c4162440b",311,2,,,,
"419204020202","58cf916082f84b129b54810c4162440b",308,2,,,,
"419204020202","58cf916082f84b129b54810c4162440b",306,1,1,2010,2,30
"419204020202","58cf916082f84b129b54810c4162440b",305,2,,,,
"419204020202","58cf916082f84b129b54810c4162440b",302,2,,,,
"419204020202","58cf916082f84b129b54810c4162440b",309,2,,,,
"419204020202","58cf916082f84b129b54810c4162440b",304,2,,,,
"419204020202","58cf916082f84b129b54810c4162440b",312,2,,,,
"419204020202","58cf916082f84b129b54810c4162440b",313,2,,,,
"419204020202","58cf916082f84b129b54810c4162440b",307,1,1,2007,3,0
"419204020202","58cf916082f84b129b54810c4162440b",310,1,1,2013,2,0
"414116010603","58d95fc307344244a2c14cfc7eea34f1",309,2,,,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",311,2,,,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",308,1,3,1987,2,27
"414116010603","58d95fc307344244a2c14cfc7eea34f1",313,2,,,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",303,2,,,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",312,2,,,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",306,2,,,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",305,2,,,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",310,2,,,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",302,2,,,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",301,2,,,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",304,1,4,2017,3,26
"414116010603","58d95fc307344244a2c14cfc7eea34f1",307,1,1,2016,2,7
"102103050203","59accfcda4d542a2bc8fa95683519618",311,,,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",307,,,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",303,,,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",312,,,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",304,,,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",310,,,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",308,,,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",306,,,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",309,,,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",302,,,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",305,,,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",313,,,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",301,,,,,
"205101020309","5a30e64718014fc9811f7bd9dfe1c1d2",307,,,,,
"205101020309","5a30e64718014fc9811f7bd9dfe1c1d2",305,,,,,
"205101020309","5a30e64718014fc9811f7bd9dfe1c1d2",302,,,,,
"205101020309","5a30e64718014fc9811f7bd9dfe1c1d2",309,,,,,
