"Final_EA_code","interview__id","Roads_id","s5q21","s5q22","s5q23"
"124101050312","49123f99dd9b4867a7ae5242708194e8",8,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",1,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",2,1,1,2
"317107051210","4936d20fd0be487bb99a45cce8212c35",7,2,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",8,2,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",1,2,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",3,2,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",6,1,3,2
"317107051210","4936d20fd0be487bb99a45cce8212c35",5,1,2,2
"317107051210","4936d20fd0be487bb99a45cce8212c35",9,2,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",4,2,,
"104208040401","49d2684cbd464eefb0be494729d22b00",7,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",2,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",8,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",1,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",9,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",6,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",5,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",4,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",3,,,
"102103041252","4af38353df164c5899db4e345313f601",6,,,
"102103041252","4af38353df164c5899db4e345313f601",7,,,
"102103041252","4af38353df164c5899db4e345313f601",2,,,
"102103041252","4af38353df164c5899db4e345313f601",5,,,
"102103041252","4af38353df164c5899db4e345313f601",1,,,
"102103041252","4af38353df164c5899db4e345313f601",9,,,
"102103041252","4af38353df164c5899db4e345313f601",4,,,
"102103041252","4af38353df164c5899db4e345313f601",3,,,
"102103041252","4af38353df164c5899db4e345313f601",8,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",6,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",4,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",3,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",7,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",5,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",2,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",1,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",9,,,
"102102020513","4b07af9a7bac48378ebe933289a62249",8,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",5,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",9,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",6,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",1,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",8,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",7,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",4,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",3,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",2,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",8,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",4,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",2,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",3,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",7,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",5,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",1,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",9,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",6,,,
"212305020404","4e6fd738620241a78230c9437484db77",9,2,,
"212305020404","4e6fd738620241a78230c9437484db77",8,2,,
"212305020404","4e6fd738620241a78230c9437484db77",5,2,,
"212305020404","4e6fd738620241a78230c9437484db77",2,1,,2
"212305020404","4e6fd738620241a78230c9437484db77",3,2,,
"212305020404","4e6fd738620241a78230c9437484db77",4,1,3,2
"212305020404","4e6fd738620241a78230c9437484db77",7,2,,
"212305020404","4e6fd738620241a78230c9437484db77",6,1,1,3
"212305020404","4e6fd738620241a78230c9437484db77",1,1,2,1
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",2,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",7,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",8,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",4,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",3,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",9,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",1,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",5,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",6,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",3,2,,
"317103020201","51986b54676d4e3085ac48d351aad29f",6,1,2,2
"317103020201","51986b54676d4e3085ac48d351aad29f",5,2,,
"317103020201","51986b54676d4e3085ac48d351aad29f",9,2,,
"317103020201","51986b54676d4e3085ac48d351aad29f",2,1,3,2
"317103020201","51986b54676d4e3085ac48d351aad29f",1,1,1,1
"317103020201","51986b54676d4e3085ac48d351aad29f",8,2,,
"317103020201","51986b54676d4e3085ac48d351aad29f",4,2,,
"317103020201","51986b54676d4e3085ac48d351aad29f",7,2,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",2,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",9,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",7,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",8,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",4,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",6,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",5,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",1,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",3,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",8,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",4,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",1,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",2,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",5,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",3,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",7,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",6,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",9,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",3,2,,
"116102050101","53fa8063d7db4987a04f9cae08506685",9,2,,
"116102050101","53fa8063d7db4987a04f9cae08506685",8,2,,
"116102050101","53fa8063d7db4987a04f9cae08506685",4,2,,
"116102050101","53fa8063d7db4987a04f9cae08506685",1,2,,
"116102050101","53fa8063d7db4987a04f9cae08506685",2,1,1,2
"116102050101","53fa8063d7db4987a04f9cae08506685",7,2,,
"116102050101","53fa8063d7db4987a04f9cae08506685",5,1,3,3
"116102050101","53fa8063d7db4987a04f9cae08506685",6,1,2,2
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",9,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",4,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",1,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",2,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",8,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",6,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",5,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",7,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",3,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",6,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",3,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",1,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",9,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",4,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",5,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",2,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",8,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",7,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",8,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",7,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",1,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",3,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",2,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",5,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",6,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",9,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",4,,,
"303405070316","56225232b3034646ba8e9436724fa544",9,,,
"303405070316","56225232b3034646ba8e9436724fa544",1,,,
"303405070316","56225232b3034646ba8e9436724fa544",5,,,
"303405070316","56225232b3034646ba8e9436724fa544",4,,,
"303405070316","56225232b3034646ba8e9436724fa544",7,,,
"303405070316","56225232b3034646ba8e9436724fa544",6,,,
"303405070316","56225232b3034646ba8e9436724fa544",3,,,
"303405070316","56225232b3034646ba8e9436724fa544",2,,,
"303405070316","56225232b3034646ba8e9436724fa544",8,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",8,2,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",9,2,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",7,2,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",2,2,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",3,2,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",4,2,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",1,1,2,2
"323106040915","57061e3264f84996a2ba50e00b820c3d",5,1,3,1
"323106040915","57061e3264f84996a2ba50e00b820c3d",6,1,1,1
"419204020202","58cf916082f84b129b54810c4162440b",8,,,
"419204020202","58cf916082f84b129b54810c4162440b",7,,,
"419204020202","58cf916082f84b129b54810c4162440b",2,,,
"419204020202","58cf916082f84b129b54810c4162440b",6,,,
"419204020202","58cf916082f84b129b54810c4162440b",4,,,
"419204020202","58cf916082f84b129b54810c4162440b",3,,,
"419204020202","58cf916082f84b129b54810c4162440b",5,,,
"419204020202","58cf916082f84b129b54810c4162440b",1,,,
"419204020202","58cf916082f84b129b54810c4162440b",9,,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",2,1,,2
"414116010603","58d95fc307344244a2c14cfc7eea34f1",7,1,3,2
"414116010603","58d95fc307344244a2c14cfc7eea34f1",5,2,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",8,2,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",1,2,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",6,1,2,2
"414116010603","58d95fc307344244a2c14cfc7eea34f1",3,1,,2
"414116010603","58d95fc307344244a2c14cfc7eea34f1",9,2,,
"414116010603","58d95fc307344244a2c14cfc7eea34f1",4,1,1,2
"102103050203","59accfcda4d542a2bc8fa95683519618",8,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",4,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",1,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",3,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",5,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",7,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",6,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",9,,,
"102103050203","59accfcda4d542a2bc8fa95683519618",2,,,
"205101020309","5a30e64718014fc9811f7bd9dfe1c1d2",5,,,
"205101020309","5a30e64718014fc9811f7bd9dfe1c1d2",4,,,
"205101020309","5a30e64718014fc9811f7bd9dfe1c1d2",6,,,
"205101020309","5a30e64718014fc9811f7bd9dfe1c1d2",7,,,
"205101020309","5a30e64718014fc9811f7bd9dfe1c1d2",2,,,
"205101020309","5a30e64718014fc9811f7bd9dfe1c1d2",8,,,
"205101020309","5a30e64718014fc9811f7bd9dfe1c1d2",3,,,
"205101020309","5a30e64718014fc9811f7bd9dfe1c1d2",1,,,
"205101020309","5a30e64718014fc9811f7bd9dfe1c1d2",9,,,
"215109020818","5b2bb8ba8da5434697e179c32987259f",2,1,2,2
"215109020818","5b2bb8ba8da5434697e179c32987259f",5,1,3,2
"215109020818","5b2bb8ba8da5434697e179c32987259f",6,1,1,2
"215109020818","5b2bb8ba8da5434697e179c32987259f",9,2,,
"215109020818","5b2bb8ba8da5434697e179c32987259f",8,2,,
"215109020818","5b2bb8ba8da5434697e179c32987259f",4,1,,2
"215109020818","5b2bb8ba8da5434697e179c32987259f",3,2,,
"215109020818","5b2bb8ba8da5434697e179c32987259f",7,2,,
"215109020818","5b2bb8ba8da5434697e179c32987259f",1,2,,
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",7,2,,
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",6,1,1,2
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",3,2,,
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",8,2,,
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",9,2,,
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",2,1,,2
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",5,1,3,3
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",1,2,,
"112204030107","5b3c6ba74736462184fa8b7243f7bb77",4,1,2,2
"409203050902","5c104965b50542969565c120c3357a43",7,2,,
"409203050902","5c104965b50542969565c120c3357a43",4,1,2,2
"409203050902","5c104965b50542969565c120c3357a43",6,2,,
"409203050902","5c104965b50542969565c120c3357a43",2,1,3,2
"409203050902","5c104965b50542969565c120c3357a43",5,2,,
"409203050902","5c104965b50542969565c120c3357a43",8,2,,
"409203050902","5c104965b50542969565c120c3357a43",1,2,,
"409203050902","5c104965b50542969565c120c3357a43",3,2,,
"409203050902","5c104965b50542969565c120c3357a43",9,1,1,3
"319107020203","5c166c1642f340b8ba41cf7b91388623",2,2,,
"319107020203","5c166c1642f340b8ba41cf7b91388623",9,1,,2
"319107020203","5c166c1642f340b8ba41cf7b91388623",5,1,,2
"319107020203","5c166c1642f340b8ba41cf7b91388623",7,2,,
"319107020203","5c166c1642f340b8ba41cf7b91388623",4,1,,2
"319107020203","5c166c1642f340b8ba41cf7b91388623",3,2,,
"319107020203","5c166c1642f340b8ba41cf7b91388623",6,1,1,3
"319107020203","5c166c1642f340b8ba41cf7b91388623",1,2,,
"319107020203","5c166c1642f340b8ba41cf7b91388623",8,2,,
"214108010504","5ed8795ec990433f86ac9edf56960494",3,,,
"214108010504","5ed8795ec990433f86ac9edf56960494",9,,,
"214108010504","5ed8795ec990433f86ac9edf56960494",8,,,
"214108010504","5ed8795ec990433f86ac9edf56960494",1,,,
"214108010504","5ed8795ec990433f86ac9edf56960494",2,,,
"214108010504","5ed8795ec990433f86ac9edf56960494",4,,,
"214108010504","5ed8795ec990433f86ac9edf56960494",5,,,
"214108010504","5ed8795ec990433f86ac9edf56960494",7,,,
"214108010504","5ed8795ec990433f86ac9edf56960494",6,,,
"115104030401","5f625ed846014f17a798653d56908b5a",4,,,
"115104030401","5f625ed846014f17a798653d56908b5a",7,,,
"115104030401","5f625ed846014f17a798653d56908b5a",2,,,
"115104030401","5f625ed846014f17a798653d56908b5a",6,,,
"115104030401","5f625ed846014f17a798653d56908b5a",5,,,
"115104030401","5f625ed846014f17a798653d56908b5a",9,,,
"115104030401","5f625ed846014f17a798653d56908b5a",1,,,
"115104030401","5f625ed846014f17a798653d56908b5a",3,,,
"115104030401","5f625ed846014f17a798653d56908b5a",8,,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",3,2,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",4,2,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",7,2,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",1,2,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",9,1,2,2
"303503041111","5f9671150b6c4d8d8f955faff27f799c",8,2,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",2,2,,
"303503041111","5f9671150b6c4d8d8f955faff27f799c",5,1,,2
"303503041111","5f9671150b6c4d8d8f955faff27f799c",6,1,1,1
"204301010302","5f9c806271044865a1c49ca22b9b1289",2,2,,
"204301010302","5f9c806271044865a1c49ca22b9b1289",5,1,2,2
"204301010302","5f9c806271044865a1c49ca22b9b1289",1,1,3,2
"204301010302","5f9c806271044865a1c49ca22b9b1289",7,2,,
"204301010302","5f9c806271044865a1c49ca22b9b1289",8,2,,
"204301010302","5f9c806271044865a1c49ca22b9b1289",9,2,,
"204301010302","5f9c806271044865a1c49ca22b9b1289",3,2,,
"204301010302","5f9c806271044865a1c49ca22b9b1289",4,1,1,2
"204301010302","5f9c806271044865a1c49ca22b9b1289",6,2,,
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",5,1,3,2
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",4,2,,
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",2,1,1,2
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",7,2,,
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",1,2,,
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",3,2,,
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",9,2,,
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",6,1,2,2
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",8,2,,
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",8,,,
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",9,,,
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",7,,,
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",4,,,
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",2,,,
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",5,,,
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",1,,,
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",3,,,
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",6,,,
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",2,1,2,2
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",4,2,,
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",1,2,,
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",3,1,3,2
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",7,2,,
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",6,1,1,2
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",8,2,,
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",9,2,,
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",5,2,,
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",1,1,3,1
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",2,1,,2
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",3,2,,
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",7,2,,
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",9,2,,
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",4,1,2,2
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",8,2,,
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",6,1,1,2
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",5,2,,
"115206030602","62af21468f5b4edb904b87aa88566ce0",5,2,,
"115206030602","62af21468f5b4edb904b87aa88566ce0",1,2,,
"115206030602","62af21468f5b4edb904b87aa88566ce0",7,2,,
"115206030602","62af21468f5b4edb904b87aa88566ce0",2,1,3,1
"115206030602","62af21468f5b4edb904b87aa88566ce0",9,1,2,2
"115206030602","62af21468f5b4edb904b87aa88566ce0",8,2,,
"115206030602","62af21468f5b4edb904b87aa88566ce0",4,2,,
"115206030602","62af21468f5b4edb904b87aa88566ce0",6,1,1,3
"115206030602","62af21468f5b4edb904b87aa88566ce0",3,2,,
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",2,1,2,1
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",9,1,1,1
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",1,2,,
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",3,2,,
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",5,2,,
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",4,2,,
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",8,2,,
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",6,1,3,1
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",7,2,,
"417109040205","63ef3bf75fef4be68830b107eef9b96e",3,1,,2
"417109040205","63ef3bf75fef4be68830b107eef9b96e",7,1,3,2
"417109040205","63ef3bf75fef4be68830b107eef9b96e",9,2,,
"417109040205","63ef3bf75fef4be68830b107eef9b96e",2,1,2,2
"417109040205","63ef3bf75fef4be68830b107eef9b96e",8,2,,
"417109040205","63ef3bf75fef4be68830b107eef9b96e",5,2,,
"417109040205","63ef3bf75fef4be68830b107eef9b96e",1,2,,
"417109040205","63ef3bf75fef4be68830b107eef9b96e",6,1,1,1
"417109040205","63ef3bf75fef4be68830b107eef9b96e",4,1,,2
"226102050810","645e8f52e0284da1af7439cac3420432",5,,,
"226102050810","645e8f52e0284da1af7439cac3420432",8,,,
"226102050810","645e8f52e0284da1af7439cac3420432",7,,,
"226102050810","645e8f52e0284da1af7439cac3420432",4,,,
"226102050810","645e8f52e0284da1af7439cac3420432",1,,,
"226102050810","645e8f52e0284da1af7439cac3420432",2,,,
"226102050810","645e8f52e0284da1af7439cac3420432",6,,,
"226102050810","645e8f52e0284da1af7439cac3420432",9,,,
"226102050810","645e8f52e0284da1af7439cac3420432",3,,,
"412103070506","652892d80eef4dc886ac0f02c5e3747c",1,2,,
"412103070506","652892d80eef4dc886ac0f02c5e3747c",5,2,,
"412103070506","652892d80eef4dc886ac0f02c5e3747c",4,1,3,2
"412103070506","652892d80eef4dc886ac0f02c5e3747c",2,1,2,2
"412103070506","652892d80eef4dc886ac0f02c5e3747c",6,1,1,2
"412103070506","652892d80eef4dc886ac0f02c5e3747c",9,2,,
"412103070506","652892d80eef4dc886ac0f02c5e3747c",3,1,,2
"412103070506","652892d80eef4dc886ac0f02c5e3747c",7,1,,2
"412103070506","652892d80eef4dc886ac0f02c5e3747c",8,2,,
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",1,2,,
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",3,2,,
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",2,1,1,2
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",5,2,,
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",6,1,2,2
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",4,2,,
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",8,2,,
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",7,2,,
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",9,2,,
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",5,,,
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",1,,,
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",2,,,
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",7,,,
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",3,,,
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",9,,,
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",6,,,
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",8,,,
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",4,,,
"222111021102","65e342045671412cbeb3d4ecbb507b80",9,2,,
"222111021102","65e342045671412cbeb3d4ecbb507b80",4,1,1,2
"222111021102","65e342045671412cbeb3d4ecbb507b80",3,2,,
"222111021102","65e342045671412cbeb3d4ecbb507b80",6,1,,2
"222111021102","65e342045671412cbeb3d4ecbb507b80",2,1,3,2
"222111021102","65e342045671412cbeb3d4ecbb507b80",7,2,,
"222111021102","65e342045671412cbeb3d4ecbb507b80",5,2,,
"222111021102","65e342045671412cbeb3d4ecbb507b80",8,2,,
"222111021102","65e342045671412cbeb3d4ecbb507b80",1,1,2,3
"108301010115","663e019dae8f42e4aa5daaedc81619c0",4,2,,
"108301010115","663e019dae8f42e4aa5daaedc81619c0",9,2,,
"108301010115","663e019dae8f42e4aa5daaedc81619c0",3,2,,
"108301010115","663e019dae8f42e4aa5daaedc81619c0",5,2,,
"108301010115","663e019dae8f42e4aa5daaedc81619c0",8,2,,
"108301010115","663e019dae8f42e4aa5daaedc81619c0",1,2,,
"108301010115","663e019dae8f42e4aa5daaedc81619c0",2,1,2,2
"108301010115","663e019dae8f42e4aa5daaedc81619c0",6,1,1,2
"108301010115","663e019dae8f42e4aa5daaedc81619c0",7,2,,
"320108080103","664e98a3af9c4657a4af8f3dfb526818",3,2,,
"320108080103","664e98a3af9c4657a4af8f3dfb526818",7,2,,
"320108080103","664e98a3af9c4657a4af8f3dfb526818",1,2,,
"320108080103","664e98a3af9c4657a4af8f3dfb526818",9,1,3,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",6,1,1,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",4,2,,
"320108080103","664e98a3af9c4657a4af8f3dfb526818",2,1,2,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",8,2,,
"320108080103","664e98a3af9c4657a4af8f3dfb526818",5,2,,
"104105040311","67ac1b9b59384c0caead6c62332352cd",1,2,,
"104105040311","67ac1b9b59384c0caead6c62332352cd",3,2,,
"104105040311","67ac1b9b59384c0caead6c62332352cd",5,1,,3
"104105040311","67ac1b9b59384c0caead6c62332352cd",4,2,,
"104105040311","67ac1b9b59384c0caead6c62332352cd",8,2,,
"104105040311","67ac1b9b59384c0caead6c62332352cd",9,1,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",7,2,,
"104105040311","67ac1b9b59384c0caead6c62332352cd",6,1,1,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",2,1,3,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",5,2,,
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",4,2,,
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",6,1,2,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",2,1,1,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",9,1,,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",1,1,3,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",7,2,,
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",3,2,,
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",8,2,,
"215120020808","68984e8f107b4fcfbc983a0691df01bd",1,,,
"215120020808","68984e8f107b4fcfbc983a0691df01bd",8,,,
"215120020808","68984e8f107b4fcfbc983a0691df01bd",3,,,
"215120020808","68984e8f107b4fcfbc983a0691df01bd",5,,,
"215120020808","68984e8f107b4fcfbc983a0691df01bd",2,,,
"215120020808","68984e8f107b4fcfbc983a0691df01bd",9,,,
"215120020808","68984e8f107b4fcfbc983a0691df01bd",6,,,
"215120020808","68984e8f107b4fcfbc983a0691df01bd",7,,,
"215120020808","68984e8f107b4fcfbc983a0691df01bd",4,,,
"112104021001","68b87f690c5e4d41b26440d4af920eff",2,2,,
"112104021001","68b87f690c5e4d41b26440d4af920eff",6,1,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",7,2,,
